product_type,brand_name,product_description,search_result_id,watersense_certified,energy_star_certified,product_url,image_url,product_rating,cost,currency
Toilet,kohler,KOHLER Highline Arc The Complete Solution 2-piece 1.28 GPF Single Flush Elongated Toilet in White (Slow-Close Seat Included),307908571,1,0,https://www.homedepot.com/p/KOHLER-Highline-Arc-The-Complete-Solution-2-piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Slow-Close-Seat-Included-K-78279-0/307908571,https://images.thdstatic.com/productImages/17405bb9-57a1-4a57-a9ec-82b7f7a493a3/svn/white-kohler-two-piece-toilets-k-78279-0-64_1000.jpg,4.4,199,USD
Toilet,kohler,KOHLER Elmbrook Complete Solution 2-piece 1.28 GPF Single Flush Elongated Toilet in. White (Seat Included ),322194703,1,0,https://www.homedepot.com/p/KOHLER-Elmbrook-Complete-Solution-2-piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-33201-0/322194703,https://images.thdstatic.com/productImages/b1e9146d-bd9d-4514-b29f-dd84f604db7c/svn/white-kohler-two-piece-toilets-33201-0-64_1000.jpg,4.5,199,USD
Toilet,american standard,American Standard Cadet 3 FloWise Right Height 2-Piece 1.28 GPF Single Flush Elongated Toilet in White with Slow Close Seat,202964035,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-FloWise-Right-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-with-Slow-Close-Seat-3378-128ST-020/202964035,https://images.thdstatic.com/productImages/8eb22843-2acb-44ef-9e07-98a82ad75b6d/svn/white-american-standard-two-piece-toilets-3378-128st-020-64_1000.jpg,4.5,179,USD
Toilet,kohler,KOHLER Gleam 2-Piece Chair Height Elongated Skirted 1.28 GPF Single Flush Toilet in White with Slow Close Seat,312838678,1,0,https://www.homedepot.com/p/KOHLER-Gleam-2-Piece-Chair-Height-Elongated-Skirted-1-28-GPF-Single-Flush-Toilet-in-White-with-Slow-Close-Seat-K-31674-0/312838678,https://images.thdstatic.com/productImages/f52018ae-1b5b-4939-98c6-9249fd2d6900/svn/white-kohler-two-piece-toilets-k-31674-0-64_1000.jpg,4.3,279,USD
Toilet,american standard,"American Standard Cadet 3 Right Height 2-piece 1.28 GPF Single Flush Round Toilet in White, Seat Included",206279086,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-Right-Height-2-piece-1-28-GPF-Single-Flush-Round-Toilet-in-White-Seat-Included-3377128ST-020/206279086,https://images.thdstatic.com/productImages/97653ac3-4aa3-4b3f-b124-285818b492e8/svn/white-american-standard-two-piece-toilets-3377128st-020-64_1000.jpg,4.4,159,USD
Toilet,american standard,American Standard Champion Tall Height 2-Piece High-Efficiency 1.28 GPF Single Flush Elongated Toilet in White Seat Included,312442216,1,0,https://www.homedepot.com/p/American-Standard-Champion-Tall-Height-2-Piece-High-Efficiency-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-747AA107SC-020/312442216,https://images.thdstatic.com/productImages/d43e5671-ee9b-4fc4-8ce7-9c3f60886767/svn/white-american-standard-two-piece-toilets-747aa107sc-020-64_1000.jpg,4.1,279,USD
Toilet,kohler,KOHLER Highline Arc The Complete Solution 2-piece 1.28 GPF Single Flush Round-Front Toilet in White (Slow-Close Seat Included),307908573,1,0,https://www.homedepot.com/p/KOHLER-Highline-Arc-The-Complete-Solution-2-piece-1-28-GPF-Single-Flush-Round-Front-Toilet-in-White-Slow-Close-Seat-Included-K-78253-0/307908573,https://images.thdstatic.com/productImages/3d37543e-894c-4fd1-9103-51262047a884/svn/white-kohler-two-piece-toilets-k-78253-0-64_1000.jpg,4.4,189,USD
Toilet,kohler,"KOHLER Cimarron Revolution 360 Complete Solution 2-piece 1.28 GPF Single Flush Elongated Toilet in White, with Slow-Close Seat",313789704,1,0,https://www.homedepot.com/p/KOHLER-Cimarron-Revolution-360-Complete-Solution-2-piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-with-Slow-Close-Seat-K-31648-0/313789704,https://images.thdstatic.com/productImages/98154a8d-5ab1-4d80-9122-fd4f935c1786/svn/white-kohler-two-piece-toilets-k-31648-0-64_1000.jpg,4.3,229,USD
Toilet,american standard,American Standard Reliant 2-Piece 1.28 GPF Single Flush Round Toilet with Slow Close Seat in White,301379290,1,0,https://www.homedepot.com/p/American-Standard-Reliant-2-Piece-1-28-GPF-Single-Flush-Round-Toilet-with-Slow-Close-Seat-in-White-3332128S-020/301379290,https://images.thdstatic.com/productImages/e79c1504-f125-42fd-ad78-33ff12ae76b3/svn/white-american-standard-two-piece-toilets-3332128s-020-64_1000.jpg,4.3,159,USD
Toilet,american standard,"American Standard Cadet 3 Tall Height 10 in. Rough-In 2-piece 1.28 GPF Single Flush Elongated Toilet in White, Seat Included",206888651,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-Tall-Height-10-in-Rough-In-2-piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-3378AB128ST-020/206888651,https://images.thdstatic.com/productImages/e5249ca2-07cc-4efa-89d1-cb00cb696a2b/svn/white-american-standard-two-piece-toilets-3378ab128st-020-64_1000.jpg,4.3,219,USD
Toilet,american standard,American Standard Champion Tall Height 2-Piece High-Efficiency 1.28 GPF Single Flush Round Front Toilet in White Seat Included,312442226,1,0,https://www.homedepot.com/p/American-Standard-Champion-Tall-Height-2-Piece-High-Efficiency-1-28-GPF-Single-Flush-Round-Front-Toilet-in-White-Seat-Included-747BA107SC-020/312442226,https://images.thdstatic.com/productImages/f12fcf58-5043-4734-bb70-0fceb0eaab3f/svn/white-american-standard-two-piece-toilets-747ba107sc-020-64_1000.jpg,4.2,249,USD
Toilet,kohler,KOHLER Valiant the Complete Solution 2-Piece 1.28 GPF Single-Flush Elongated Toilet in White,304625448,1,0,https://www.homedepot.com/p/KOHLER-Valiant-the-Complete-Solution-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-45927-0/304625448,https://images.thdstatic.com/productImages/5c0064cf-0020-4b5c-9e92-95d3ca82f9a7/svn/white-kohler-two-piece-toilets-45927-0-64_1000.jpg,4.3,329,USD
Toilet,kohler,KOHLER Highline Arc The Complete Solution 2-Piece 1.28 GPF Single Flush Elongated Toilet in Biscuit (Slow-Close Seat Included),307908572,1,0,https://www.homedepot.com/p/KOHLER-Highline-Arc-The-Complete-Solution-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-Biscuit-Slow-Close-Seat-Included-K-78279-96/307908572,https://images.thdstatic.com/productImages/b5e4cd10-6f13-468c-8eff-9378deb28f2d/svn/biscuit-kohler-two-piece-toilets-k-78279-96-64_1000.jpg,4.4,299,USD
Toilet,american standard,American Standard Optum VorMax Complete Tall Height 2-piece 1.28 GPF Elongated Toilet in White with Slow Close Seat,205195423,1,0,https://www.homedepot.com/p/American-Standard-Optum-VorMax-Complete-Tall-Height-2-piece-1-28-GPF-Elongated-Toilet-in-White-with-Slow-Close-Seat-707AA101-020/205195423,https://images.thdstatic.com/productImages/c48b2c0d-6041-4bd6-a2ed-7f9c22552308/svn/white-american-standard-two-piece-toilets-707aa101-020-64_1000.jpg,4.4,299,USD
Toilet,american standard,"American Standard Cadet 3 Decor Tall Height 2-Piece 1.28 GPF Single Flush Elongated Toilet with Seat in White, Seat Included",203027677,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-Decor-Tall-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-Seat-in-White-Seat-Included-715AA-001-020/203027677,https://images.thdstatic.com/productImages/62aca821-a49b-4065-a797-552ff0779caf/svn/white-american-standard-two-piece-toilets-715aa-001-020-64_1000.jpg,4.3,249,USD
Toilet,kohler,"KOHLER Gleam 2-Piece Chair Height 1.28 GPF Single Flush Elongated Toilet in White, Seat Included (3-Pack)",317249958,1,0,https://www.homedepot.com/p/KOHLER-Gleam-2-Piece-Chair-Height-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-3-Pack-K-31674-3-0/317249958,https://images.thdstatic.com/productImages/f52018ae-1b5b-4939-98c6-9249fd2d6900/svn/white-kohler-two-piece-toilets-k-31674-3-0-64_1000.jpg,4.4,835.99,USD
Toilet,american standard,American Standard Cadet 3 FloWise Tall Height 2-Piece 1.28 GPF Single Flush Round Toilet with Slow Close Seat in Bone,202964015,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-FloWise-Tall-Height-2-Piece-1-28-GPF-Single-Flush-Round-Toilet-with-Slow-Close-Seat-in-Bone-3377-128ST-021/202964015,https://images.thdstatic.com/productImages/31b205cf-8303-4c14-a677-3c8dc3d178f7/svn/bone-american-standard-two-piece-toilets-3377-128st-021-64_1000.jpg,4.4,219,USD
Toilet,niagara stealth,"Niagara Stealth 2-Piece 0.95 GPF Rear-Outlet Single Flush Elongated Toilet with Stealth Technology in White, Seat Not Included",315448650,1,0,https://www.homedepot.com/p/Niagara-Stealth-2-Piece-0-95-GPF-Rear-Outlet-Single-Flush-Elongated-Toilet-with-Stealth-Technology-in-White-Seat-Not-Included-N7799/315448650,https://images.thdstatic.com/productImages/f046f56d-dc54-4f1e-a292-874af6dd63a2/svn/white-glaze-niagara-stealth-two-piece-toilets-n7799-64_1000.jpg,4.1,337.84,USD
Toilet,american standard,American Standard Lexington Tall Height 2-Piece 1.28 GPF Single Flush Elongated Toilet with Slow Close Seat in White,305171541,1,0,https://www.homedepot.com/p/American-Standard-Lexington-Tall-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-Slow-Close-Seat-in-White-718AA107-020/305171541,https://images.thdstatic.com/productImages/f3baaf1f-bae2-4aff-a617-ceb6f3465b69/svn/white-american-standard-two-piece-toilets-718aa107-020-64_1000.jpg,4.4,319.1,USD
Toilet,american standard,American Standard Cadet Tall Height 10 in. Rough-In 2-Piece 1.28 GPF Single Flush Round Toilet with Slow Close Seat in White,206803173,1,0,https://www.homedepot.com/p/American-Standard-Cadet-Tall-Height-10-in-Rough-In-2-Piece-1-28-GPF-Single-Flush-Round-Toilet-with-Slow-Close-Seat-in-White-3376128ST-020/206803173,https://images.thdstatic.com/productImages/1e2f116a-e831-4c7a-a2f1-afe4ca5afa44/svn/white-american-standard-two-piece-toilets-3376128st-020-64_1000.jpg,4.4,269,USD
Toilet,toto,"TOTO Legato 1-piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet in Cotton White, SoftClose Seat Included",304909438,1,0,https://www.homedepot.com/p/TOTO-Legato-1-piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS624124CEFG-01/304909438,https://images.thdstatic.com/productImages/30e3cd73-f4c7-424f-873b-7e387435b6d4/svn/cotton-white-toto-one-piece-toilets-ms624124cefg-01-64_1000.jpg,4.6,858.6,USD
Toilet,kohler,KOHLER Memoirs Stately 2-Piece 1.28 GPF Single Flush Elongated Toilet with AquaPiston Flush Technology in White,203075708,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-Stately-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-AquaPiston-Flush-Technology-in-White-K-3817-0/203075708,https://images.thdstatic.com/productImages/957fe4f9-7e9f-4f45-82e7-a33585d815c3/svn/white-kohler-two-piece-toilets-k-3817-0-64_1000.jpg,4.2,415.4,USD
Toilet,toto,"TOTO Eco UltraMax 1-Piece 1.28 GPF Single Flush Round Standard Height Toilet in Cotton White, SoftClose Seat Included",300515264,1,0,https://www.homedepot.com/p/TOTO-Eco-UltraMax-1-Piece-1-28-GPF-Single-Flush-Round-Standard-Height-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS853113E-01/300515264,https://images.thdstatic.com/productImages/5c770444-42f3-4590-87a1-6dc1b6b4c979/svn/cotton-white-toto-one-piece-toilets-ms853113e-01-64_1000.jpg,4.5,435.31,USD
Toilet,saniflo,Saniflo SaniBest Pro 2-Piece 1.28gal Single Flush Elongated Toilet with 1hp Grinder Pump in White,206386490,1,0,https://www.homedepot.com/p/Saniflo-SaniBest-Pro-2-Piece-1-28gal-Single-Flush-Elongated-Toilet-with-1hp-Grinder-Pump-in-White-013-087-005/206386490,https://images.thdstatic.com/productImages/69088fd9-d0f6-4c23-b9f3-116f88182762/svn/white-saniflo-two-piece-toilets-013-087-005-64_1000.jpg,3.9,1549,USD
Toilet,saniflo,Saniflo SaniAccess3 2-Piece 1.280 GPF Single Flush Elongated Toilet with .5 HP Macerating Pump in White,204253707,1,0,https://www.homedepot.com/p/Saniflo-SaniAccess3-2-Piece-1-280-GPF-Single-Flush-Elongated-Toilet-with-5-HP-Macerating-Pump-in-White-082-005-087/204253707,https://images.thdstatic.com/productImages/e9c20458-7b20-4bba-941b-e527c12db7b3/svn/white-saniflo-two-piece-toilets-082-005-087-64_1000.jpg,4.4,1438.11,USD
Toilet,classic,KOHLER Memoirs Classic 2-Piece 1.28 GPF Single Flush Elongated Toilet with AquaPiston Flush Technology in White,203075690,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-Classic-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-AquaPiston-Flush-Technology-in-White-K-3816-0/203075690,https://images.thdstatic.com/productImages/bcede13e-32eb-4c60-a1ee-9b53af5cfd40/svn/white-kohler-two-piece-toilets-k-3816-0-64_1000.jpg,4.4,404,USD
Toilet,kohler,KOHLER Memoirs Classic 2-Piece 1.28 GPF Single Flush Elongated Toilet with AquaPiston Flush Technology in White,203075690,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-Classic-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-AquaPiston-Flush-Technology-in-White-K-3816-0/203075690,https://images.thdstatic.com/productImages/bcede13e-32eb-4c60-a1ee-9b53af5cfd40/svn/white-kohler-two-piece-toilets-k-3816-0-64_1000.jpg,4.4,404,USD
Toilet,kohler,KOHLER San Souci 1-Piece 1.28 GPF Single Flush Elongated Toilet in White,205878370,1,0,https://www.homedepot.com/p/KOHLER-San-Souci-1-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-K-5172-0/205878370,https://images.thdstatic.com/productImages/2cf1561b-491b-462f-9eb7-da4a1e8f40fa/svn/white-kohler-one-piece-toilets-k-5172-0-64_1000.jpg,4.3,728.87,USD
Toilet,saniflo,Saniflo SaniAccess3 2-Piece 1.280 GPF Single Flush Round Toilet with .5 HP Macerating Pump in White,204253706,1,0,https://www.homedepot.com/p/Saniflo-SaniAccess3-2-Piece-1-280-GPF-Single-Flush-Round-Toilet-with-5-HP-Macerating-Pump-in-White-082-005-083/204253706,https://images.thdstatic.com/productImages/a303f578-c44c-414c-9c90-053c3267ea85/svn/white-saniflo-two-piece-toilets-082-005-083-64_1000.jpg,4.4,1312.88,USD
Toilet,kohler,KOHLER San Souci 1-Piece 1.28 GPF Single Flush Round Toilet in White,205876974,1,0,https://www.homedepot.com/p/KOHLER-San-Souci-1-Piece-1-28-GPF-Single-Flush-Round-Toilet-in-White-K-4007-0/205876974,https://images.thdstatic.com/productImages/d559004a-7f0c-445f-8526-af70ab808c6b/svn/white-kohler-one-piece-toilets-k-4007-0-64_1000.jpg,4.2,673.5,USD
Toilet,toto,"TOTO Drake Modern 2-Piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet in Cotton White, SoftClose Seat Included",317577222,1,0,https://www.homedepot.com/p/TOTO-Drake-Modern-2-Piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS776124CEFG-01/317577222,https://images.thdstatic.com/productImages/a7a8ccbb-9504-4e52-88da-47370d0d97c7/svn/cotton-white-toto-two-piece-toilets-ms776124cefg-01-64_1000.jpg,4.5,457.31,USD
Toilet,american standard,"American Standard Cadet 3 in. Tall Height 2-piece 1.0/ 1.6 GPF Dual Flush Elongated Toilet in White, Seat Included",202954424,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-in-Tall-Height-2-piece-1-0-1-6-GPF-Dual-Flush-Elongated-Toilet-in-White-Seat-Included-3380-216ST-020/202954424,https://images.thdstatic.com/productImages/de6462a8-4c2b-4575-858b-c857c989b761/svn/white-american-standard-two-piece-toilets-3380-216st-020-64_1000.jpg,4.2,229,USD
Toilet,american standard,American Standard Champion Tall Height 2-Piece High-Efficiency 1.28 GPF Single Flush Elongated Toilet in White Seat Included (3-Pack),317729113,1,0,https://www.homedepot.com/p/American-Standard-Champion-Tall-Height-2-Piece-High-Efficiency-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-3-Pack-747AA107SC-3-020/317729113,https://images.thdstatic.com/productImages/c24f8bd6-1fb4-4cd2-be55-41a73f5ddf93/svn/white-american-standard-two-piece-toilets-747aa107sc-3-020-64_1000.jpg,4.1,837,USD
Toilet,kohler,"KOHLER Memoirs 2-piece 1.28 GPF Single Flush Elongated Toilet in. White, Seat Included",202731898,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-2-piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-10493-0/202731898,https://images.thdstatic.com/productImages/ff50e379-eccd-4c81-80a9-323dcacf0038/svn/white-kohler-two-piece-toilets-10493-0-64_1000.jpg,4.4,399,USD
Toilet,liberty pumps,Liberty Pumps Ascent II 2-Piece 1.28 GPF Single Flush Elongated Macerating Toilet in White,302963014,1,0,https://www.homedepot.com/p/Liberty-Pumps-Ascent-II-2-Piece-1-28-GPF-Single-Flush-Elongated-Macerating-Toilet-in-White-ASCENTII-ESW/302963014,https://images.thdstatic.com/productImages/3901197e-7954-4939-83b8-b82651a112b5/svn/white-liberty-pumps-two-piece-toilets-ascentii-esw-64_1000.jpg,4.3,1322.02,USD
Toilet,toto,"TOTO Aquia IV 2-Piece 0.8/1.28 GPF Dual Flush Elongated ADA Comfort Height Toilet in Cotton White,S550E Washlet Seat Included",321373197,1,0,https://www.homedepot.com/p/TOTO-Aquia-IV-2-Piece-0-8-1-28-GPF-Dual-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-S550E-Washlet-Seat-Included-MW4463056CEMFGN-01/321373197,https://images.thdstatic.com/productImages/ec3ab11e-1cf1-46d9-a82b-b142cd0f5993/svn/cotton-white-toto-two-piece-toilets-mw4463056cemfgn-01-64_1000.jpg,4.8,1903.16,USD
Toilet,toto,"TOTO Aquia IV 2-piece 0.9/1.28 GPF Dual Flush Elongated ADA Comfort Height Toilet in. Cotton White, C5 Washlet Seat Included",321373104,1,0,https://www.homedepot.com/p/TOTO-Aquia-IV-2-piece-0-9-1-28-GPF-Dual-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-C5-Washlet-Seat-Included-MW4463084CEMFGN-01/321373104,https://images.thdstatic.com/productImages/b6d8b67c-4565-478e-8f85-bb1f60d2d6ab/svn/cotton-white-toto-two-piece-toilets-mw4463084cemfgn-01-64_1000.jpg,3.7,1130.92,USD
Toilet,kohler,KOHLER Corbelle Comfort Height 2-Piece 1.28 GPF Single Flush Elongated Toilet with Continuous Clean in White,306620609,1,0,https://www.homedepot.com/p/KOHLER-Corbelle-Comfort-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-Continuous-Clean-in-White-5709-0/306620609,https://images.thdstatic.com/productImages/fa0ca9f6-8b94-40d0-8794-3a364f6d54ae/svn/white-kohler-two-piece-toilets-5709-0-64_1000.jpg,4.5,560.25,USD
Toilet,toto,"TOTO Carlyle II 1-Piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet in Cotton White, SoftClose Seat Included",206794356,1,0,https://www.homedepot.com/p/TOTO-Carlyle-II-1-Piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS614124CEFG-01/206794356,https://images.thdstatic.com/productImages/8475ab06-aae6-4e5c-b68d-829149de831a/svn/cotton-white-toto-one-piece-toilets-ms614124cefg-01-64_1000.jpg,4.6,826.7,USD
Toilet,toto,"TOTO Eco UltraMax 1-Piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet in Cotton White, SoftClose Seat Included",300503159,1,0,https://www.homedepot.com/p/TOTO-Eco-UltraMax-1-Piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-SoftClose-Seat-Included-MS854114ELG-01/300503159,https://images.thdstatic.com/productImages/e7b011eb-972e-452f-8182-8906813e6ad3/svn/cotton-white-toto-one-piece-toilets-ms854114elg-01-64_1000.jpg,4.5,615.54,USD
Toilet,toto,"TOTO Entrada 2-Piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet in Cotton White, Seat Not Included",205613679,1,0,https://www.homedepot.com/p/TOTO-Entrada-2-Piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-in-Cotton-White-Seat-Not-Included-cst244ef-01/205613679,https://images.thdstatic.com/productImages/11cd9bf4-e6da-46b0-aeec-797722395fc4/svn/cotton-white-toto-two-piece-toilets-cst244ef-01-64_1000.jpg,4.5,251.89,USD
Toilet,kohler,"KOHLER Memoirs Stately 1-Piece 1.28 GPF Single Flush Elongated Toilet in White, Seat Included",207121967,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-Stately-1-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-K-6428-0/207121967,https://images.thdstatic.com/productImages/012628ca-639a-4c0a-b2e9-6f027cf2776d/svn/white-kohler-one-piece-toilets-k-6428-0-64_1000.jpg,4.4,1249.09,USD
Toilet,american standard,"American Standard Cadet Ovation Tall Height 2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White, Seat Included",309771252,1,0,https://www.homedepot.com/p/American-Standard-Cadet-Ovation-Tall-Height-2-Piece-1-28-GPF-High-Efficiency-Single-Flush-Elongated-Toilet-in-White-Seat-Included-760AA101-020/309771252,https://images.thdstatic.com/productImages/b1c3a319-8389-4b29-ac2b-eb16c7be8078/svn/white-american-standard-two-piece-toilets-760aa101-020-64_1000.jpg,4.6,219,USD
Toilet,american standard,"American Standard Cadet 3 Tall Height 2-piece 1.0/1.6 GPF Dual Flush Round Toilet in White, Seat Included",206888652,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-Tall-Height-2-piece-1-0-1-6-GPF-Dual-Flush-Round-Toilet-in-White-Seat-Included-3380BA216ST-020/206888652,https://images.thdstatic.com/productImages/5b8372ab-86d3-458c-b6bc-a421b6c53fb2/svn/white-american-standard-two-piece-toilets-3380ba216st-020-64_1000.jpg,4.3,249,USD
Toilet,kohler,KOHLER Archer Comfort Height 2-Piece 1.28 GPF Single Flush Elongated Toilet with AquaPiston Flushing Technology in White,203075171,1,0,https://www.homedepot.com/p/KOHLER-Archer-Comfort-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-AquaPiston-Flushing-Technology-in-White-K-3551-0/203075171,https://images.thdstatic.com/productImages/e34ab5a5-1ab1-4103-9a93-aae693cbe5a6/svn/white-kohler-two-piece-toilets-k-3551-0-64_1000.jpg,4.2,429.01,USD
Toilet,american standard,"American Standard Cadet FloWise Tall Height Pressure-Assisted 2-piece 1.1 GPF Elongated Toilet in White, Seat Not Included",202810980,1,0,https://www.homedepot.com/p/American-Standard-Cadet-FloWise-Tall-Height-Pressure-Assisted-2-piece-1-1-GPF-Elongated-Toilet-in-White-Seat-Not-Included-2467-100-020/202810980,https://images.thdstatic.com/productImages/9db931d2-193d-4b8d-9346-5457f2040421/svn/white-american-standard-two-piece-toilets-2467-100-020-64_1000.jpg,4.4,364.25,USD
Toilet,penguin toilets,Penguin Toilets 2-pc. 1.28 GPF Single Flush Elongated Toilet with Patented Overflow Protection Technology in White with Seat,205081701,1,0,https://www.homedepot.com/p/Penguin-Toilets-2-pc-1-28-GPF-Single-Flush-Elongated-Toilet-with-Patented-Overflow-Protection-Technology-in-White-with-Seat-524/205081701,https://images.thdstatic.com/productImages/b1afdcb1-3fec-434a-afe5-9c126eaf8d79/svn/white-penguin-toilets-two-piece-toilets-524-64_1000.jpg,4.3,179,USD
Toilet,american standard,American Standard Cadet 3 FloWise Tall Height 2-Piece 1.28 GPF Single Flush Elongated Toilet in White with Seat Included (3-Pack),317732332,1,0,https://www.homedepot.com/p/American-Standard-Cadet-3-FloWise-Tall-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-with-Seat-Included-3-Pack-3378128ST-3-020/317732332,https://images.thdstatic.com/productImages/c9b091cc-3b12-4990-9c82-c19f598d0d3e/svn/white-american-standard-two-piece-toilets-3378128st-3-020-64_1000.jpg,4.5,537,USD
Toilet,kohler,KOHLER Valiant the Complete Solution 2-Piece 1.28 GPF Single Flush Elongated Toilet in Biscuit,305118802,1,0,https://www.homedepot.com/p/KOHLER-Valiant-the-Complete-Solution-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-Biscuit-K-45927-96/305118802,https://images.thdstatic.com/productImages/f86ec05a-728e-45e2-9c62-514f45cef69c/svn/biscuit-kohler-two-piece-toilets-k-45927-96-64_1000.jpg,4.4,449,USD
Toilet,kohler,KOHLER Memoirs Comfort Height Elongated Toilet Bowl Only in White,202982689,1,0,https://www.homedepot.com/p/KOHLER-Memoirs-Comfort-Height-Elongated-Toilet-Bowl-Only-in-White-4380-0/202982689,https://images.thdstatic.com/productImages/7db5fe8a-583c-4722-8ec4-0984f9e65341/svn/white-kohler-toilet-bowls-4380-0-64_1000.jpg,4.4,178,USD
Toilet,kohler,"KOHLER Highline Arc the Complete Solution 2-Piece 1.28 GPF Single Flush Elongated Toilet in White, Seat Included (6-Pack)",317888643,1,0,https://www.homedepot.com/p/KOHLER-Highline-Arc-the-Complete-Solution-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-6-Pack-K-78279-6-0/317888643,https://images.thdstatic.com/productImages/17405bb9-57a1-4a57-a9ec-82b7f7a493a3/svn/white-kohler-two-piece-toilets-k-78279-6-0-64_1000.jpg,4.4,1194,USD
Toilet,kohler,KOHLER Archer Comfort Height 2-Piece 1.28 GPF Single Flush Elongated Toilet with AquaPiston Flushing Technology in Ice Grey,203075177,1,0,https://www.homedepot.com/p/KOHLER-Archer-Comfort-Height-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-with-AquaPiston-Flushing-Technology-in-Ice-Grey-K-3551-95/203075177,https://images.thdstatic.com/productImages/7cbf7b43-ec74-482a-aa0c-9d173d9f1fd0/svn/ice-grey-kohler-two-piece-toilets-k-3551-95-64_1000.jpg,4.3,619.2,USD
Toilet,toto,"TOTO Nexus 2-Piece 1.28 GPF Single Flush Elongated ADA Comfort Height Toilet with CEFIONTECT in Cotton White, Seat Included",311444961,1,0,https://www.homedepot.com/p/TOTO-Nexus-2-Piece-1-28-GPF-Single-Flush-Elongated-ADA-Comfort-Height-Toilet-with-CEFIONTECT-in-Cotton-White-Seat-Included-MS442124CEFG-01/311444961,https://images.thdstatic.com/productImages/c1fe5270-f938-46af-a70a-7ac34453fb5e/svn/cotton-white-toto-two-piece-toilets-ms442124cefg-01-64_1000.jpg,5,746.73,USD
Toilet,american standard,American Standard Glenwall VorMax 1.28 GPF Single Flush Toilet with Left Hand Trip Lever in White (Seat Not Included),308834518,1,0,https://www.homedepot.com/p/American-Standard-Glenwall-VorMax-1-28-GPF-Single-Flush-Toilet-with-Left-Hand-Trip-Lever-in-White-Seat-Not-Included-2882107-020/308834518,https://images.thdstatic.com/productImages/3a333fde-f95b-455e-9e5a-e83f62eb8301/svn/white-american-standard-two-piece-toilets-2882107-020-64_1000.jpg,4.5,568,USD
